Unnamed: 0,Tipo de accidente,Descripción del accidente,preprocessed_text
2091,Salida de vía,Accidente de 1 vehículo por salida de vía. Sin heridos ni daños al patrimonio. Es retirado por la grúa de Lopez Ollero fuera de zona.,"['accidente', '1', 'vehiculo', 'salida', 'via', 'heridos', 'daños', 'patrimonio', 'retirado', 'grua', 'lopez', 'ollero', 'zona']"
2092,Otros,"Accidente de 1 motorista por caida en el carril izquierdo, resulta herido leve y trasladado al hospital. La motocicleta es trasladada al arcen derecho de la V/S del PK 8+500 (XL) y posteriormente es retirada por su grúa.","['accidente', '1', 'motorista', 'caida', 'carril', 'izquierdo', 'resulta', 'herido', 'leve', 'trasladado', 'hospital', 'motocicleta', 'trasladada', 'arcen', 'derecho', 'vs', 'pk', '8500', 'xl', 'posteriormente', 'retirada', 'grua']"
2093,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el carril y arcén derechos.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'arcen', 'derechos']"
2094,Otros,"Accidente de 1 motorista por caida en el margen derecho, se corta el carril derecho y dicho motorista resilta herido leve siendo trasladado al Hospital 12 de Octubre.","['accidente', '1', 'motorista', 'caida', 'margen', 'derecho', 'corta', 'carril', 'derecho', 'motorista', 'resilta', 'herido', 'leve', 'trasladado', 'hospital', '12', 'octubre']"
2095,Colisión de vehículos,Accidente entre 1 turismo y 1 camión por alcance ocupando el carril derecho.,"['accidente', '1', 'turismo', '1', 'camion', 'alcance', 'ocupando', 'carril', 'derecho']"
2096,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el carril derecho. 2 heridos trasladados por el Samur sin pronosticar al hospital.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '2', 'heridos', 'trasladados', 'samur', 'pronosticar', 'hospital']"
2097,Salida de vía,"Accidente de 1 vehículo por salida de vía rozando en el bordillo derecho. Policía Nacional pasa por el punto y lo inmoviliza hasta la llegada de atestados de la Policía Municipal, estos se hacen cargo del vehículo y del conductor.","['accidente', '1', 'vehiculo', 'salida', 'via', 'rozando', 'bordillo', 'derecho', 'policia', 'nacional', 'pasa', 'punto', 'inmoviliza', 'llegada', 'atestados', 'policia', 'municipal', 'cargo', 'vehiculo', 'conductor']"
2098,Colisión de vehículos,Señalizar accidente por alcance em carril izquierdo sin daños a patrimonio y un herido trasladado al hospital gregorio marañón sin pronosticar.,"['señalizar', 'accidente', 'alcance', 'em', 'carril', 'izquierdo', 'daños', 'patrimonio', 'herido', 'trasladado', 'hospital', 'gregorio', 'marañon', 'pronosticar']"
2099,Colisión de vehículos,Señalizar vehículos en arcén derecho.,"['señalizar', 'vehiculos', 'arcen', 'derecho']"
2100,Colisión de vehículos,"Señalizar vehículos en carril izquierdo, 2 heridos leves trasladados al hospital.","['señalizar', 'vehiculos', 'carril', 'izquierdo', '2', 'heridos', 'leves', 'trasladados', 'hospital']"
2101,Colisión de vehículos,Alcance entre vehículos ya en arcén son atendidos 2 ocupantes leves.,"['alcance', 'vehiculos', 'arcen', 'atendidos', '2', 'ocupantes', 'leves']"
2102,Colisión de vehículos,"Golpe lateral entre moto y turismo, motorista queda tendido en el suelo atendiso por Samur y trasladados los dos ocupantes de la moto.","['golpe', 'lateral', 'moto', 'turismo', 'motorista', 'queda', 'tendido', 'suelo', 'atendiso', 'samur', 'trasladados', 'ocupantes', 'moto']"
2103,Vuelco,"Vuelco total, con daños al patrimonio y conductor trasladado al 12 de Octubre con pronóstico reservado.","['vuelco', 'daños', 'patrimonio', 'conductor', 'trasladado', '12', 'octubre', 'pronostico', 'reservado']"
2104,Colisión de vehículos,"Accidente lateral entre turismo y moto, en arcén derecho, herido leve (motorista) gregorio marañón.","['accidente', 'lateral', 'turismo', 'moto', 'arcen', 'derecho', 'herido', 'leve', 'motorista', 'gregorio', 'marañon']"
2105,Otros,Accidente en carril derecho sin heridos.,"['accidente', 'carril', 'derecho', 'heridos']"
2106,Colisión de vehículos,Accidente sin heridosen carril izquierdo 15:45h retiramos vehículos al pk 4+900 arcén derecho.,"['accidente', 'heridosen', 'carril', 'izquierdo', '1545h', 'retiramos', 'vehiculos', 'pk', '4900', 'arcen', 'derecho']"
2107,Colisión de vehículos,"Alcance entre vehículos, se retiran por sus medios.","['alcance', 'vehiculos', 'retiran', 'medios']"
2109,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. 1 herido leve trasladado al hospital por el Samur que no se encuentra en el punto cuando llega el vigilante.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', '1', 'herido', 'leve', 'trasladado', 'hospital', 'samur', 'punto', 'llega', 'vigilante']"
2110,Colisión de vehículos,"Accidente entre 2 vehículos por alcance, cuando llega el vigilante se retiran del punto.","['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'retiran', 'punto']"
2111,Colisión de vehículos,"Accidente entre 3 vehículos por alcance en el carril derecho, posteriormente se retiran al arcén.","['accidente', '3', 'vehiculos', 'alcance', 'carril', 'derecho', 'posteriormente', 'retiran', 'arcen']"
2112,Salida de vía,Accidente de 1 vehículo por salida de vía que se golpea contra el hastial izquierdo y se queda parado en el carril derecho. Sin heridos ni daños al patrimonio. Es cargado en el híbrido y sacado a la C/ El Bosco.,"['accidente', '1', 'vehiculo', 'salida', 'via', 'golpea', 'hastial', 'izquierdo', 'queda', 'parado', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'cargado', 'hibrido', 'sacado', 'bosco']"
2113,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando el carril izquierdo. 1 herido sin pronosticar trasladado al Hospital 12 de Octubre. Los vehículos son retirados por sus grúas.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'izquierdo', '1', 'herido', 'pronosticar', 'trasladado', 'hospital', '12', 'octubre', 'vehiculos', 'retirados', 'gruas']"
2114,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando el carril derecho. Sin heridos ni daños al patrimonio. Ambos vehículos son retirados por la grúa hibrido y la plataforma de Base Calderón.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'vehiculos', 'retirados', 'grua', 'hibrido', 'plataforma', 'base', 'calderon']"
2115,Colisión de vehículos,Accidente entre 2 vehículos por alcance leve en carriles centrales que son trasladados al arcén derecho.,"['accidente', '2', 'vehiculos', 'alcance', 'leve', 'carriles', 'centrales', 'trasladados', 'arcen', 'derecho']"
2116,Colisión de vehículos,Accidente entre 2 vehículos por alcance leve ocupando al arcén derecho que reanudan la marcha por sus medios.,"['accidente', '2', 'vehiculos', 'alcance', 'leve', 'ocupando', 'arcen', 'derecho', 'reanudan', 'marcha', 'medios']"
2117,Colisión de vehículos,Accidente por alcance leve 2 vehiculos. se cogen los datos y reanudan la marcha porsus medios.,"['accidente', 'alcance', 'leve', '2', 'vehiculos', 'cogen', 'datos', 'reanudan', 'marcha', 'porsus', 'medios']"
2118,Colisión de vehículos,Aviso de accidente. A nuestra llegada se retiran por sus medios.,"['aviso', 'accidente', 'llegada', 'retiran', 'medios']"
2119,Colisión de vehículos,Accidente chapa con Policía. Los pasamos al arcen del 9+600. señalizo.,"['accidente', 'chapa', 'policia', 'pasamos', 'arcen', '9600', 'señalizo']"
2120,Colisión de vehículos,"Señalizo colisión de vehiculos sin dalos, ni heridos.","['señalizo', 'colision', 'vehiculos', 'dalos', 'heridos']"
2121,Colisión de vehículos,"Colisión alcance sin daños con heridos, carril derecho, corto xcarril derecho hasta retirada de ambos en grúas propias. Samur atiende a 1 usuario vehiculo 2, dando alta en el punto.","['colision', 'alcance', 'daños', 'heridos', 'carril', 'derecho', 'corto', 'xcarril', 'derecho', 'retirada', 'gruas', 'samur', 'atiende', '1', 'usuario', 'vehiculo', '2', 'dando', 'alta', 'punto']"
2122,Colisión de vehículos,Colisión de dos vehículos en ramal con herido dado de alta en el punto.,"['colision', 'vehiculos', 'ramal', 'herido', 'alta', 'punto']"
2123,Colisión de vehículos,Colisión de dos vehículos en carril derecho con heridos.,"['colision', 'vehiculos', 'carril', 'derecho', 'heridos']"
2124,Colisión de vehículos,"Activación de accidente entre dos vehículos, justo a nuestra llegada CCT nos comunica que los vehículos se retiran por sus medios.","['activacion', 'accidente', 'vehiculos', 'justo', 'llegada', 'cct', 'comunica', 'vehiculos', 'retiran', 'medios']"
2125,Colisión de vehículos,"Alcance entre vehículos 30+500, policía retira vehículos al 31RA a la espera de asistencia.","['alcance', 'vehiculos', '30500', 'policia', 'retira', 'vehiculos', '31ra', 'espera', 'asistencia']"
2126,Colisión de vehículos,Colisión multiple entre vehículos por frenar uno de ellos,"['colision', 'multiple', 'vehiculos', 'frenar']"
2127,Colisión de vehículos,Colisión de dos vehículos. Arcén derecho,"['colision', 'vehiculos', 'arcen', 'derecho']"
2128,Colisión de vehículos,Colisión de dos vehículos. Usuarios toman datos y reanudan marcha.,"['colision', 'vehiculos', 'usuarios', 'toman', 'datos', 'reanudan', 'marcha']"
2129,Salida de vía,"Conductor de la moto nos dice que ha perdido el control de moto.Rondas en el punto, al igual que Samur, policía nacional y Movilidad.La acompañante es dada de alta en el punto. La moto sale por sus medios.","['conductor', 'moto', 'perdido', 'control', 'motorondas', 'punto', 'samur', 'policia', 'nacional', 'movilidadla', 'acompañante', 'dada', 'alta', 'punto', 'moto', 'sale', 'medios']"
2130,Colisión de vehículos,Colisión alcance sin heridos ni daños en arcén derecho.,"['colision', 'alcance', 'heridos', 'daños', 'arcen', 'derecho']"
2131,Salida de vía,Salida de vía en lado derecho con daños al patrimonio.,"['salida', 'via', 'derecho', 'daños', 'patrimonio']"
2132,Salida de vía,Accidente de moto señalizo,"['accidente', 'moto', 'señalizo']"
2133,Colisión de vehículos,Estando 1 vehículo  parado por avería en el carril derecho 2 vehículos colisionan por alcance. 1 herido leve dado de alta en el punto por el Samur.,"['estando', '1', 'vehiculo', 'parado', 'averia', 'carril', 'derecho', '2', 'vehiculos', 'colisionan', 'alcance', '1', 'herido', 'leve', 'alta', 'punto', 'samur']"
2134,Colisión de vehículos,"Accidente entre 2 vehículos por alcance en el carril central, Policía Municipal los traslada al arcén derecho.","['accidente', '2', 'vehiculos', 'alcance', 'carril', 'central', 'policia', 'municipal', 'traslada', 'arcen', 'derecho']"
2135,Colisión de vehículos,Accidente señalizo con policía ,"['accidente', 'señalizo', 'policia']"
2136,Colisión de vehículos,Accidente lateral de moto y coche en carril derecho con herido leve de motorista trasladado al Hospital Sanitaqs (Tablas).,"['accidente', 'lateral', 'moto', 'coche', 'carril', 'derecho', 'herido', 'leve', 'motorista', 'trasladado', 'hospital', 'sanitaqs', 'tablas']"
2137,Salida de vía,Salida de vía en transfer 02CL con daños al patrimonio .vehículo inmovilazado en carril derecho.,"['salida', 'via', 'transfer', '02cl', 'daños', 'patrimonio', 'vehiculo', 'inmovilazado', 'carril', 'derecho']"
2138,Salida de vía,Motorista desliza moto y cae. No es necesario Samur.Sacamos moto con la plataforma C-10.,"['motorista', 'desliza', 'moto', 'cae', 'necesario', 'samursacamos', 'moto', 'plataforma', 'c10']"
2139,Salida de vía,Sale de vía y queda fuera de calzada. Pre4cisa de Bomberos para sacar le vehículo.El conductor no se encuentra en el punto.,"['sale', 'via', 'queda', 'calzada', 'pre4cisa', 'bomberos', 'sacar', 'vehiculoel', 'conductor', 'punto']"
2140,Salida de vía,Accidente con bordillo señalizamos y lo cargados en F-11.Desactivamos a la C-10 que se dirigía al punto.,"['accidente', 'bordillo', 'señalizamos', 'cargados', 'f11desactivamos', 'c10', 'dirigia', 'punto']"
2141,Salida de vía,"Salida de vía sin heridos con daños al patrimonio.Corto 1/4 carril de incorporación 12RU,hasta la llegada de policía. Se llevan al usuario de coche a Plomo hacer la prueba de alcoholemia y el veh es retirado por la grúa de movilidad.","['salida', 'via', 'heridos', 'daños', 'patrimoniocorto', '14', 'carril', 'incorporacion', '12ruhasta', 'llegada', 'policia', 'llevan', 'usuario', 'coche', 'plomo', 'prueba', 'alcoholemia', 'veh', 'retirado', 'grua', 'movilidad']"
2142,Colisión de vehículos,"Veh 1 pierde el control y colipsiona con veh 3, y esté a su vez colipsiona con veh 2. No hay heridos.","['veh', '1', 'pierde', 'control', 'colipsiona', 'veh', '3', 'colipsiona', 'veh', '2', 'heridos']"
2143,Colisión de vehículos,Colisión entre 2 vehículos en carril izquierdo.,"['colision', '2', 'vehiculos', 'carril', 'izquierdo']"
2144,Colisión de vehículos,Colisión de vehículos.,"['colision', 'vehiculos']"
2145,Colisión de vehículos,Alcance.Solicitan Samur.Atienden al conductor del veh 2 y le dan el alta en el punto. El veh 1 sale por sus medios y el veh 2 lo sacamos a la C/Bosco.,"['alcancesolicitan', 'samuratienden', 'conductor', 'veh', '2', 'alta', 'punto', 'veh', '1', 'sale', 'medios', 'veh', '2', 'sacamos', 'cbosco']"
2146,Colisión de vehículos,accidente sin heridos en carril derecho.,"['accidente', 'heridos', 'carril', 'derecho']"
2147,Colisión de vehículos,"Señalizar accidente por alcance, sin heridos.","['señalizar', 'accidente', 'alcance', 'heridos']"
2148,Colisión de vehículos,Accidente por alcance en carril derecho.sin daños ni heridos.,"['accidente', 'alcance', 'carril', 'derechosin', 'daños', 'heridos']"
2149,Colisión de vehículos,Accidente sin heridos en isleta.,"['accidente', 'heridos', 'isleta']"
2150,Colisión de vehículos,Accidente entre 2 vehículos por alcance ocupando medio carril derecho mientras el Samur atiende a una ocupante embarazada.,"['accidente', '2', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'samur', 'atiende', 'ocupante', 'embarazada']"
2151,Colisión de vehículos,Accidente entre 4 vehículos por alcance ocupando el carril izquierdo. Sin daños al patrimonio y 1 herido leve dado de alta en el punto.,"['accidente', '4', 'vehiculos', 'alcance', 'ocupando', 'carril', 'izquierdo', 'daños', 'patrimonio', '1', 'herido', 'leve', 'alta', 'punto']"
2152,Colisión de vehículos,Accidente entre 3 vehículos por alcance ocupando medio carril derecho. Sin daños al patrimonio ni heridos.,"['accidente', '3', 'vehiculos', 'alcance', 'ocupando', 'carril', 'derecho', 'daños', 'patrimonio', 'heridos']"
2153,Otros,"Caída de motorista en el carril derecho, sin heridos ni daños al patrimonio. Retirado del punto por la grúa de Lopez Ollero a zona urbana.","['caida', 'motorista', 'carril', 'derecho', 'heridos', 'daños', 'patrimonio', 'retirado', 'punto', 'grua', 'lopez', 'ollero', 'zona', 'urbana']"
2154,Colisión de vehículos,Accidente entre 2 vehículos por alcance. Cuando llega el vigilante solo queda 1 vehículo implicado ocupando medio carril derecho hasta que es retirado en su grúa. Sin heridos ni daños al patrimonio.,"['accidente', '2', 'vehiculos', 'alcance', 'llega', 'vigilante', 'queda', '1', 'vehiculo', 'implicado', 'ocupando', 'carril', 'derecho', 'retirado', 'grua', 'heridos', 'daños', 'patrimonio']"
2156,Colisión de vehículos, Accidente vehículos.A nuestra llegadalos vehículos se retiran por sus medios.,"['accidente', 'vehiculosa', 'llegadalos', 'vehiculos', 'retiran', 'medios']"
2157,Colisión de vehículos,Accidente por alcance leve en arcén derecho. No precisan asistencia. ,"['accidente', 'alcance', 'leve', 'arcen', 'derecho', 'precisan', 'asistencia']"
2158,Colisión de vehículos,"Colisión entre coche y moto. En el punto se encuentra Policía. SAMUR atiende al usuario de la moto y le traslada al Hospital Ramón y Cajal, quedan la moto en el punto en el carril izquierdo. Corto carril izquierdo hasta retirada de moto en grúa de movilidad. ","['colision', 'coche', 'moto', 'punto', 'policia', 'samur', 'atiende', 'usuario', 'moto', 'traslada', 'hospital', 'ramon', 'cajal', 'quedan', 'moto', 'punto', 'carril', 'izquierdo', 'corto', 'carril', 'izquierdo', 'retirada', 'moto', 'grua', 'movilidad']"
